mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,232.4223041534424,122.48153686523457,144.66910362243655
mps-uncap,0.9,723.267936706543,604.4801235198977,1902.9422283172607
mps-uncap,1.0,683.8635444641114,1178.1541109085083,6653.932571411133
mps-uncap,0.5,49.34768676757812,61.562156677246094,29.805684089660648
mps-uncap,0.6,83.68520736694337,63.673162460327156,45.68767547607422
mps-uncap,0.7,94.42992210388189,108.8709831237793,64.64567184448242
mps-uncap,0.1,46.71034812927246,46.234941482543945,16.34807586669922
mps-uncap,0.2,38.233757019042976,40.47584533691406,18.967533111572266
mps-uncap,0.3,41.817355155944824,39.60118293762207,19.742202758789066
mps-uncap,0.4,46.537590026855476,47.54643440246587,23.928380012512203
