mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,60.353755950927734,50.41933059692383,12.882232666015625
mps-uncap,0.9,58.82906913757324,72.76463508605957,12.995719909667969
mps-uncap,1.0,69.05102729797363,78.39536666870117,12.885570526123047
mps-uncap,0.5,27.194738388061523,29.236674308776855,11.510372161865234
mps-uncap,0.6,34.44266319274902,30.839920043945312,11.958122253417969
mps-uncap,0.7,40.16590118408203,43.591976165771484,12.296199798583984
mps-uncap,0.1,37.33348846435547,36.984920501708984,11.159658432006836
mps-uncap,0.2,24.965524673461914,24.42002296447754,11.125445365905762
mps-uncap,0.3,26.323556900024414,24.133682250976562,11.130332946777344
mps-uncap,0.4,24.69944953918457,26.46350860595703,11.25335693359375
