mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,331.79618358612055,157.6011800765992,220.23093223571777
mps-uncap,0.9,912.1664047241206,785.9310245513915,1965.9322428703308
mps-uncap,1.0,962.6314449310311,1489.468553066253,7276.103448867798
mps-uncap,0.5,45.86773872375487,46.446835994720466,38.321669101715045
mps-uncap,0.6,85.86262226104736,81.17730617523178,64.53216075897217
mps-uncap,0.7,111.19009971618652,143.44269037246704,117.3059272766099
mps-uncap,0.1,2.911818027496296,21.750946044921893,12.942817211151123
mps-uncap,0.2,27.65906333923339,26.928615570068462,15.415511131286614
mps-uncap,0.3,24.67328071594242,25.63274383544921,19.24783706665039
mps-uncap,0.4,41.52442932128903,38.701138496398926,28.562200069427448
