mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,383.00913095474226,212.75555133819591,232.85737991332988
mps-uncap,0.9,985.5975437164302,868.5085868835448,1979.0282702445982
mps-uncap,1.0,1033.1715011596684,1568.9027023315423,7288.835144042969
mps-uncap,0.5,76.97010993957518,89.33006525039677,51.01801633834827
mps-uncap,0.6,137.41320133209234,125.12139320373525,76.63023471832275
mps-uncap,0.7,147.77475833892814,197.98260927200317,129.42940711974998
mps-uncap,0.1,54.907786846160846,55.69510936737067,28.703889846801765
mps-uncap,0.2,51.37395858764647,53.67923974990847,27.54333257675168
mps-uncap,0.3,57.85913228988651,52.359313964843736,31.473298072814973
mps-uncap,0.4,65.70437431335448,84.42090034484863,40.77908754348754
