mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,178.89456748962402,70.96276283264162,132.05509185791018
mps-uncap,0.9,658.6381435394287,523.9607810974123,1890.2453422546387
mps-uncap,1.0,618.6504840850835,1096.1228609085083,6641.2248611450195
mps-uncap,0.5,14.933824539184553,21.08566761016851,17.66836643218994
mps-uncap,0.6,39.48330879211426,26.409578323364283,32.935142517089844
mps-uncap,0.7,48.54774475097659,55.84120750427246,52.159881591796875
mps-uncap,0.1,0.049042701721191406,0.051641464233398444,1.8617153167724625
mps-uncap,0.2,0.05216598510742189,0.05829334259033203,7.5173854827880895
mps-uncap,0.3,0.05230903625488282,4.565668106079115,8.345270156860353
mps-uncap,0.4,15.679645538330082,14.758586883544945,11.921191215515137
