mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,82.32216119766235,73.1546401977539,14.718084335327147
mps-uncap,0.9,76.17676734924316,85.6718635559082,14.887771606445312
mps-uncap,1.0,76.39564514160156,86.69929265975951,14.906167984008786
mps-uncap,0.5,51.92430496215818,66.98691844940186,13.978033065795897
mps-uncap,0.6,71.54839754104616,56.593289375305176,14.226436614990234
mps-uncap,0.7,62.94193267822265,75.90001821517944,14.49529647827148
mps-uncap,0.1,54.8624730110168,55.64933300018317,17.938106060028076
mps-uncap,0.2,46.56754016876221,47.69378900527955,14.175844192504881
mps-uncap,0.3,49.78699207305909,44.94457960128783,13.639836311340336
mps-uncap,0.4,49.87774372100829,61.563115119934075,13.854799270629881
