mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg16-16
mps-uncap,0.8,0.012159347534179688,0.011920928955078125,0.009775161743164062
mps-uncap,0.9,0.013113021850585938,0.013589859008789062,0.011920928955078125
mps-uncap,1.0,0.012874603271484375,0.012874603271484375,0.01239776611328125
mps-uncap,0.5,0.012874603271484375,0.01239776611328125,0.010728836059570312
mps-uncap,0.6,0.01239776611328125,0.009775161743164062,0.009298324584960938
mps-uncap,0.7,0.011920928955078125,0.012636184692382812,0.011205673217773438
mps-uncap,0.1,0.02384185791015625,0.024318695068359375,0.012159347534179688
mps-uncap,0.2,0.016450881958007812,0.013113021850585938,0.011682510375976562
mps-uncap,0.3,0.013113021850585938,0.012159347534179688,0.011205673217773438
mps-uncap,0.4,0.0133514404296875,0.013113021850585938,0.009298324584960938
