mode,load,0_densenet201-4,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,61.61632537841797,22.249269485473633,14.73398208618164
mps-uncap,0.9,146.6371536254884,39.08228874206543,29.21736240386963
mps-uncap,1.0,495.8457469940186,353.3925533294678,165.3952121734619
mps-uncap,0.5,29.62098121643068,13.037276268005371,7.421374320983887
mps-uncap,0.6,35.57791709899902,14.15185928344727,8.383750915527344
mps-uncap,0.7,38.60974311828613,17.03112125396729,10.812520980834961
mps-uncap,0.1,29.743099212646484,7.84909725189209,3.907322883605957
mps-uncap,0.2,30.327129364013672,9.471178054809569,4.566478729248047
mps-uncap,0.3,29.575347900390632,11.394739151000977,5.358600616455079
mps-uncap,0.4,29.31199073791505,12.265872955322266,6.239891052246094
