mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2
mig,0.1,29.184341430664062,29.062271118164062
mig,0.2,27.046680450439453,27.629375457763672
mig,0.3,19.492149353027344,19.98305320739746
mig,0.4,18.89324188232422,18.795251846313477
mig,0.5,18.34559440612793,18.709182739257812
mig,0.6,18.268108367919922,19.670963287353516
mig,0.7,17.922163009643555,18.534183502197266
mig,0.8,18.57590675354004,18.352508544921875
mig,0.9,19.723176956176758,19.14238929748535
mig,1.0,21.86751365661621,20.815134048461914
