mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2
mig,0.1,0.012159347534179688,0.01239776611328125
mig,0.2,0.011920928955078125,0.012636184692382812
mig,0.3,0.01239776611328125,0.01239776611328125
mig,0.4,0.010013580322265625,0.01239776611328125
mig,0.5,0.012636184692382812,0.012874603271484375
mig,0.6,0.012874603271484375,0.01239776611328125
mig,0.7,0.015497207641601562,0.0247955322265625
mig,0.8,0.016689300537109375,0.0133514404296875
mig,0.9,0.015497207641601562,0.013828277587890625
mig,1.0,0.0152587890625,0.013113021850585938
