mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,33.88957977294922,28.274297714233402,4.764008522033692
mig,1.0,56.174659729003906,17.253756523132324,1.7590522766113281
