mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,33.88974666595459,28.274536132812504,4.7640323638916025
mig,1.0,56.17489814758301,17.254185676574707,1.7592906951904297
