mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,33.58340263366699,26.845932006835938,2.899646759033203
mig,1.0,55.76968193054199,17.00448989868164,1.7266273498535156
