mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,32.69076347351074,17.63319969177246,1.7108917236328125
mig,1.0,55.396080017089844,16.779422760009766,1.699209213256836
