mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,34.356229305267334,29.546084403991703,7.1135210990905735
mig,1.0,58.36231708526611,18.156039714813232,1.87359571456909
