mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,34.35642719268799,29.546322822570804,7.1135210990905735
mig,1.0,58.3624267578125,18.156185150146484,1.8737316131591797
