mode,load,0_resnet152-32,1_densenet169-2,2_squeezenet1_0-2
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
