mode,load,0_densenet121-4,1_resnet18-8,2_vgg13-4
mps-uncap,0.8,11.943817138671875,1.9807815551757812,2.785921096801758
mps-uncap,0.9,12.093782424926758,2.224445343017578,3.390073776245117
mps-uncap,1.0,12.425661087036133,2.2873878479003906,2.9838085174560547
mps-uncap,0.5,12.117147445678711,2.107381820678711,2.6764869689941406
mps-uncap,0.6,11.888742446899414,1.9829273223876953,2.6788711547851562
mps-uncap,0.7,11.909246444702148,1.9762516021728516,2.675294876098633
mps-uncap,0.1,12.158632278442383,2.3593902587890625,2.941608428955078
mps-uncap,0.2,12.05754280090332,2.2656917572021484,2.9315948486328125
mps-uncap,0.3,12.12453842163086,2.2482872009277344,2.911090850830078
mps-uncap,0.4,11.844396591186523,2.2215843200683594,2.6702880859375
