mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-4,2_resnet18-32,3_squeezenet1_0-16
mps-uncap,1.0,2398.519906567905,299.94283491852053,3265.4995008344645,1813.1503067341173
