mode,load,0_densenet201-4,1_efficientnet_b6-8,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.000476837158203125
