mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_squeezenet1_0-2
mps-uncap,0.8,82.60083198547363,98.89554977416992,14.829397201538086
mps-uncap,0.9,3606.666684150696,578.1244039535522,7.705569267272949
mps-uncap,1.0,2247.0149993896484,4396.203517913818,4172.289133071899
mps-uncap,0.5,29.453754425048828,30.532360076904297,3.1538009643554688
mps-uncap,0.6,35.76326370239258,33.249855041503906,3.793001174926758
mps-uncap,0.7,46.05972766876221,47.47152328491211,5.6160688400268555
mps-uncap,0.1,22.85909652709961,24.20055866241455,4.024505615234375
mps-uncap,0.2,22.570252418518066,23.852825164794922,3.918170928955078
mps-uncap,0.3,23.708105087280273,24.241924285888672,3.924131393432617
mps-uncap,0.4,24.7342586517334,27.569055557250977,3.5300254821777344
