mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_squeezenet1_0-2
mps-uncap,0.8,569.1214227676387,508.92436027526855,93.72282505035336
mps-uncap,0.9,5873.5498785972595,1565.4663443565366,34.31828260421749
mps-uncap,1.0,4717.314147949216,9381.188204288483,8465.699803829193
mps-uncap,0.5,88.1490230560304,82.36140012741089,8.684377670288086
mps-uncap,0.6,110.1992464065552,124.24283981323245,17.909240722656275
mps-uncap,0.7,204.04886960983308,209.83621597290042,38.20575475692753
mps-uncap,0.1,25.33458709716801,33.703796863555915,3.977222442626954
mps-uncap,0.2,34.597606658935504,29.177808761596744,6.323919296264653
mps-uncap,0.3,36.56677722930906,36.10771417617797,7.985908985137992
mps-uncap,0.4,43.67451667785643,48.76299381256103,9.044766426086426
