mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_squeezenet1_0-2
mps-uncap,0.8,247.68509864807132,238.30895423889166,52.19426155090336
mps-uncap,0.9,5460.35714149475,1322.5178003311157,18.620896339416504
mps-uncap,1.0,3950.2137660980225,8142.027759552002,7618.051648139954
mps-uncap,0.5,42.12808609008789,37.83416748046875,3.617811203002931
mps-uncap,0.6,50.65135955810551,55.976533889770586,7.007479667663574
mps-uncap,0.7,80.26354312896729,88.22107315063474,14.05787467956543
mps-uncap,0.1,4.602146148681638,7.793116569519043,1.084566116333008
mps-uncap,0.2,12.959408760070803,11.455059051513672,2.5912284851074223
mps-uncap,0.3,17.714881896972653,17.24801063537599,3.1257390975952153
mps-uncap,0.4,21.89197540283203,22.97177314758302,3.704667091369629
