mode,load,0_efficientnet_b6-16,1_efficientnet_b7-2,2_squeezenet1_0-2
mps-uncap,0.8,596.4312171936031,536.9110679626466,97.23919868469233
mps-uncap,0.9,5902.875125408173,1598.1197953224178,37.302994728088365
mps-uncap,1.0,4743.555393218992,9412.575545310976,8469.581854343414
mps-uncap,0.5,114.29011821746849,109.0882420539856,11.292953491210927
mps-uncap,0.6,135.92781066894537,154.28733825683605,21.45470380783081
mps-uncap,0.7,230.16617536544828,235.03035068511969,41.32734537124645
mps-uncap,0.1,52.05656051635743,57.94456720352175,7.936787605285645
mps-uncap,0.2,56.7729258537292,53.35798263549805,9.907007217407228
mps-uncap,0.3,59.7616863250732,59.360573291778486,11.491997241973896
mps-uncap,0.4,66.70453071594238,77.36193180084227,12.488067150115967
