mode,load,0_densenet121-2,1_resnet101-4,2_vgg11-2
mps-uncap,0.8,6.935358047485352,5.00035285949707,1.3229846954345703
mps-uncap,0.9,6.924629211425781,4.973888397216797,1.3191699981689453
mps-uncap,1.0,6.954193115234375,5.117893218994141,1.3363361358642578
mps-uncap,0.5,6.80851936340332,4.99272346496582,1.3265609741210938
mps-uncap,0.6,6.94584846496582,5.072832107543945,1.3217926025390625
mps-uncap,0.7,6.828546524047852,5.003929138183594,1.3186931610107422
mps-uncap,0.1,6.964683532714844,5.095243453979492,1.3332366943359375
mps-uncap,0.2,6.921529769897461,5.085468292236328,1.3318061828613281
mps-uncap,0.3,6.773471832275391,5.077123641967773,1.337289810180664
mps-uncap,0.4,6.928920745849609,4.972934722900391,1.3294219970703125
