mode,load,0_densenet121-2,1_resnet101-4,2_vgg11-2
mps-uncap,0.8,56.514220237732104,44.480109214782686,11.365468502044687
mps-uncap,0.9,82.0926809310914,68.06580543518069,24.767496585845947
mps-uncap,1.0,535.0513744354247,539.7970986366272,114.87554550170897
mps-uncap,0.5,25.298106670379557,21.7560863494873,4.189050197601304
mps-uncap,0.6,21.661877632141113,21.74702644348144,5.548560619354254
mps-uncap,0.7,31.255960464477575,27.39654541015624,6.430022716522216
mps-uncap,0.1,18.015642166137685,11.072089672088621,1.5520024299621582
mps-uncap,0.2,22.2181701660156,18.70095729827881,1.9966959953308105
mps-uncap,0.3,24.761736392974843,23.0877804756164,2.725458145141606
mps-uncap,0.4,26.63550376892084,21.24057769775384,3.1848597526550333
