mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_mobilenet_v3_small-4,3_vgg13-32
mps-uncap,1.0,38.068532943725586,40.627479553222656,35.44282913208008,25.343894958496094
