mode,load,0_densenet161-32,1_efficientnet_b6-2,2_mobilenet_v3_small-2
mps-uncap,0.8,30.495166778564453,9.859085083007812,2.3517608642578125
mps-uncap,0.9,30.429840087890625,9.921550750732422,2.3581981658935547
mps-uncap,1.0,30.745983123779297,9.975671768188477,2.390146255493164
mps-uncap,0.5,30.201196670532227,10.128259658813477,2.3450851440429688
mps-uncap,0.6,30.339956283569336,10.02645492553711,2.333402633666992
mps-uncap,0.7,30.217647552490234,9.992837905883789,2.3317337036132812
mps-uncap,0.1,30.107498168945312,10.280370712280273,2.3767948150634766
mps-uncap,0.2,30.081748962402344,10.172843933105469,2.370119094848633
mps-uncap,0.3,30.041217803955078,9.847164154052734,2.3670196533203125
mps-uncap,0.4,30.07364273071289,9.780406951904297,2.347707748413086
