mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,2.1698474884033203,2.5277137756347656,1.9164085388183594
mps-uncap,0.9,2.171039581298828,2.5403499603271484,1.9299983978271484
mps-uncap,1.0,2.188444137573242,2.522706985473633,1.9354820251464844
mps-uncap,0.5,2.2275447845458984,2.5162696838378906,1.9283294677734375
mps-uncap,0.6,2.1936893463134766,2.5277137756347656,1.9273757934570312
mps-uncap,0.7,2.192974090576172,2.526998519897461,1.9140243530273438
mps-uncap,0.1,2.2220611572265625,2.5482177734375,1.9261837005615234
mps-uncap,0.2,2.245187759399414,2.5119781494140625,1.9240379333496094
mps-uncap,0.3,2.168416976928711,2.5124549865722656,1.9173622131347656
mps-uncap,0.4,2.1746158599853516,2.51007080078125,1.920461654663086
