mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,6.943702697753906,11.308336257934569,6.9065093994140625
mps-uncap,0.9,14.71259593963623,26.524829864501953,16.439080238342285
mps-uncap,1.0,84.45801734924315,329.1344165802002,100.10457038879395
mps-uncap,0.5,5.759048461914063,4.4417142868042,2.2803306579589853
mps-uncap,0.6,6.127119064331054,5.9874534606933585,3.3200740814208975
mps-uncap,0.7,5.822658538818361,7.025790214538582,4.184246063232423
mps-uncap,0.1,1.7104148864746094,0.06818771362304688,0.06473064422607422
mps-uncap,0.2,4.087352752685549,1.775336265563966,0.4683494567871107
mps-uncap,0.3,5.127239227294922,3.1957626342773438,1.3247013092041018
mps-uncap,0.4,6.113815307617186,4.003167152404785,1.8250226974487305
