mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,34.6074104309082,90.99292755126953,29.658794403076172
mps-uncap,0.9,63.68708610534668,132.9793930053711,74.19776916503906
mps-uncap,1.0,228.28960418701172,504.819393157959,209.27929878234863
mps-uncap,0.5,26.0775089263916,26.71074867248535,13.901948928833008
mps-uncap,0.6,25.0089168548584,40.22669792175293,17.410993576049805
mps-uncap,0.7,27.81820297241211,40.35377502441406,22.038698196411133
mps-uncap,0.1,15.499114990234375,10.823726654052734,5.896091461181641
mps-uncap,0.2,24.174213409423828,14.771699905395508,8.029460906982422
mps-uncap,0.3,24.958133697509766,16.611099243164062,9.257793426513672
mps-uncap,0.4,24.374961853027344,18.535614013671875,13.821601867675781
