mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,19.68841552734376,39.464924335479665,17.135109901428198
mps-uncap,0.9,41.88602685928342,69.51807498931882,42.202901840209975
mps-uncap,1.0,158.43444824218741,442.02595472335776,187.44760751724243
mps-uncap,0.5,17.127733230590806,14.283075332641594,8.046255111694336
mps-uncap,0.6,16.779146194458004,19.19124603271484,10.368442535400403
mps-uncap,0.7,16.960811614990245,21.38822555541995,12.567574977874804
mps-uncap,0.1,11.188745498657227,9.018507003784173,3.927898406982422
mps-uncap,0.2,15.05765438079834,10.248608589172315,4.704370498657224
mps-uncap,0.3,17.84893512725828,11.59889698028564,5.525259971618651
mps-uncap,0.4,17.731833457946774,13.660717010498034,7.033157348632805
