mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,2.201557159423828,2.545595169067383,1.9316673278808594
mps-uncap,0.9,2.2246837615966797,2.559661865234375,1.9609928131103516
mps-uncap,1.0,2.23541259765625,2.5339126586914062,1.9502639770507812
mps-uncap,0.5,2.289295196533203,2.530813217163086,1.9390583038330078
mps-uncap,0.6,2.240419387817383,2.5429725646972656,1.9397735595703125
mps-uncap,0.7,2.2225379943847656,2.542734146118164,1.9321441650390625
mps-uncap,0.1,2.283811569213867,2.565145492553711,1.9462108612060547
mps-uncap,0.2,2.280712127685547,2.529621124267578,1.9359588623046875
mps-uncap,0.3,2.1979808807373047,2.5250911712646484,1.9311904907226562
mps-uncap,0.4,2.2072792053222656,2.5277137756347656,1.9392967224121094
