mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,4.214048385620117,6.360220909118652,3.4056663513183594
mps-uncap,0.9,4.3735504150390625,6.741905212402344,3.553628921508789
mps-uncap,1.0,4.63709831237793,6.986856460571289,3.6853551864624023
mps-uncap,0.5,5.524110794067383,5.3972721099853525,3.057670593261719
mps-uncap,0.6,5.244970321655273,5.671548843383789,3.190469741821289
mps-uncap,0.7,4.259395599365234,5.954957008361816,3.2913923263549805
mps-uncap,0.1,6.346225738525391,5.580425262451172,2.4892091751098633
mps-uncap,0.2,6.252288818359375,5.266213417053223,2.646780014038086
mps-uncap,0.3,6.025123596191406,5.172014236450195,2.748250961303711
mps-uncap,0.4,5.714225769042969,5.287408828735352,2.907276153564453
