mode,load,0_mobilenet_v2-8,1_resnet34-8,2_vgg16-2
mps-uncap,0.8,4.749727249145511,6.909177303314208,3.710675239562987
mps-uncap,0.9,4.789977073669434,7.191748619079589,3.8267898559570317
mps-uncap,1.0,4.995918273925779,7.375659942626952,3.921687602996826
mps-uncap,0.5,5.893459320068359,6.121540069580076,3.5204124450683594
mps-uncap,0.6,5.665321350097655,6.459045410156249,3.577709197998047
mps-uncap,0.7,5.459346771240235,6.6146206855773935,3.618624210357666
mps-uncap,0.1,6.719112396240234,6.292004585266111,2.945375442504883
mps-uncap,0.2,6.692671775817871,5.662558078765868,3.1586551666259757
mps-uncap,0.3,6.547167301177976,5.763542652130127,3.3578586578369136
mps-uncap,0.4,6.145925521850583,5.810463428497314,3.446340560913086
