mode,load,0_alexnet-16,1_resnet18-8,2_squeezenet1_1-8
mps-uncap,0.8,3.3020973205566406,4.427909851074219,4.332542419433594
mps-uncap,0.9,3.511190414428711,5.338907241821289,4.333257675170898
mps-uncap,1.0,3.5414695739746094,5.463838577270508,4.355192184448242
mps-uncap,0.5,3.239154815673828,4.367589950561523,3.6318302154541016
mps-uncap,0.6,2.519369125366211,4.333972930908203,3.870725631713867
mps-uncap,0.7,2.850770950317383,4.780769348144531,3.7000179290771484
mps-uncap,0.1,2.774953842163086,3.8938522338867188,3.2525062561035156
mps-uncap,0.2,2.3856163024902344,3.667116165161133,3.400564193725586
mps-uncap,0.3,2.4461746215820312,3.7860870361328125,3.280162811279297
mps-uncap,0.4,2.964496612548828,3.949880599975586,3.9997100830078125
