mode,load,0_alexnet-16,1_resnet18-8,2_squeezenet1_1-8
mps-uncap,0.8,1.3699531555175781,1.5819072723388672,1.3115406036376953
mps-uncap,0.9,1.3828277587890625,1.5671253204345703,1.323699951171875
mps-uncap,1.0,1.4224052429199219,1.5795230865478516,1.3422966003417969
mps-uncap,0.5,1.4257431030273438,1.5783309936523438,1.3113021850585938
mps-uncap,0.6,1.3835430145263672,1.5871524810791016,1.3184547424316406
mps-uncap,0.7,1.4057159423828125,1.5838146209716797,1.3141632080078125
mps-uncap,0.1,1.3918876647949219,1.5892982482910156,1.332998275756836
mps-uncap,0.2,1.3871192932128906,1.5883445739746094,1.3298988342285156
mps-uncap,0.3,1.3854503631591797,1.5888214111328125,1.329660415649414
mps-uncap,0.4,1.3828277587890625,1.583099365234375,1.3201236724853516
