mode,load,0_alexnet-16,1_resnet18-8,2_squeezenet1_1-8
mps-uncap,0.8,11.872959136962944,15.485486984252903,15.711951255798333
mps-uncap,0.9,21.5957832336425,38.02854537963863,26.076993942260668
mps-uncap,1.0,218.77561807632446,290.97193479537964,359.5077133178707
mps-uncap,0.5,5.929584503173823,8.68881225585936,9.269042015075673
mps-uncap,0.6,6.735715866088871,11.364326477050785,9.584836959838867
mps-uncap,0.7,9.967923164367678,12.464303970336914,11.271362304687502
mps-uncap,0.1,2.7735853195190434,5.302591323852539,4.349281787872306
mps-uncap,0.2,3.2989239692687975,6.073238849639894,4.933042526245119
mps-uncap,0.3,3.966808319091797,6.95897102355957,6.551780700683591
mps-uncap,0.4,4.503881931304928,8.167653083801282,7.3077201843261586
