mode,load,0_alexnet-16,1_resnet18-8,2_squeezenet1_1-8
mps-uncap,0.8,1.756429672241211,2.722024917602539,2.256155014038086
mps-uncap,0.9,1.8732547760009766,3.0732154846191406,2.4614334106445312
mps-uncap,1.0,2.1386146545410156,3.727436065673828,2.9144287109375
mps-uncap,0.5,1.6655921936035156,2.8128623962402344,2.473592758178711
mps-uncap,0.6,1.6598701477050781,2.8197765350341797,2.375364303588867
mps-uncap,0.7,1.7545223236083984,2.8281211853027344,2.2873878479003906
mps-uncap,0.1,1.4696121215820312,2.8760433197021484,2.487778663635254
mps-uncap,0.2,1.4657974243164062,2.7981996536254883,2.395510673522949
mps-uncap,0.3,1.4767646789550781,2.8030872344970703,2.4139881134033203
mps-uncap,0.4,1.552581787109375,2.843141555786133,2.417325973510742
