mode,load,0_alexnet-16,1_resnet18-8,2_squeezenet1_1-8
mps-uncap,0.8,2.6903152465820312,3.4911632537841797,3.092527389526367
mps-uncap,0.9,3.7364959716796875,5.560874938964844,4.296541213989258
mps-uncap,1.0,76.12037658691406,77.59737968444824,87.19134330749512
mps-uncap,0.5,1.889944076538086,3.072023391723633,2.73895263671875
mps-uncap,0.6,1.9488334655761719,3.244638442993164,2.7322769165039062
mps-uncap,0.7,2.2661685943603516,3.4368038177490234,2.819657325744629
mps-uncap,0.1,1.5170574188232422,2.961397171020508,2.5637149810791016
mps-uncap,0.2,1.5192031860351562,2.894759178161621,2.4902820587158203
mps-uncap,0.3,1.6039609909057617,2.930164337158203,2.535581588745117
mps-uncap,0.4,1.6928911209106445,3.011465072631836,2.5949478149414062
