mode,load,0_vgg16-4,1_densenet169-16,2_mobilenet_v2-8
mps-uncap,1.0,5.540013313293457,32.97901153564453,6.276130676269531
mig,1.0,7.097005844116211,35.65657138824463,5.205631256103516
