mode,load,0_vgg16-4,1_densenet169-16,2_mobilenet_v2-8
mps-uncap,1.0,7.348179817199707,33.89911651611328,8.845853805541992
mig,1.0,7.281947135925293,36.10799312591553,5.41532039642334
