mode,load,0_vgg16-4,1_densenet169-16,2_mobilenet_v2-8
mps-uncap,1.0,4.338741302490234,28.344392776489258,4.2514801025390625
mig,1.0,6.890296936035156,35.2780818939209,5.071401596069336
