mode,load,0_vgg16-4,1_densenet169-16,2_mobilenet_v2-8
mps-uncap,1.0,8.227598667144774,34.475393295288086,9.895467758178714
mig,1.0,7.64219284057617,37.531819343566895,5.962812900543213
