mode,load,0_vgg16-4,1_densenet169-16,2_mobilenet_v2-8
mps-uncap,1.0,8.227598667144774,34.47535514831543,9.895467758178714
mig,1.0,7.6419544219970685,37.53171682357788,5.962812900543213
