mode,load,0_vgg16-4,1_densenet169-16,2_mobilenet_v2-8
mps-uncap,1.0,4.338979721069336,28.344392776489258,4.251718521118164
mig,1.0,6.890535354614258,35.2785587310791,5.071401596069336
