mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,227.77652740478516,348.7546443939209,228.27720642089844
mps-uncap,0.9,4596.945285797119,2916.7490005493164,1661.1077785491943
mps-uncap,1.0,13741.451025009155,7117.262363433838,9194.9143409729
mps-uncap,0.5,84.6860408782959,42.97304153442383,26.943445205688477
mps-uncap,0.6,173.91538619995117,58.60495567321777,66.4982795715332
mps-uncap,0.7,149.01280403137207,144.66166496276855,90.44003486633301
mps-uncap,0.1,32.00793266296387,22.67622947692871,17.9898738861084
mps-uncap,0.2,41.297197341918945,23.828983306884766,21.816015243530273
mps-uncap,0.3,47.84989356994629,27.60910987854004,18.091678619384766
mps-uncap,0.4,80.92999458312988,33.931732177734375,22.075176239013672
