mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,203.76645088195804,273.4762334823609,200.97997665405276
mps-uncap,0.9,4533.394985198975,2892.9665851593013,1609.1610431671143
mps-uncap,1.0,13621.162359714506,7072.565221786498,9153.523206710815
mps-uncap,0.5,90.1307463645935,33.62398147583006,19.986934661865227
mps-uncap,0.6,115.05430698394774,46.44028663635251,39.819357395172155
mps-uncap,0.7,144.99063014984122,101.85899734497059,64.27642107009915
mps-uncap,0.1,45.13817787170403,20.723304748535153,15.813739299774172
mps-uncap,0.2,47.90067195892334,21.27636909484861,17.586431503295895
mps-uncap,0.3,55.20326614379886,24.998149871826165,18.980677127838113
mps-uncap,0.4,72.56698608398438,31.32711410522455,18.64928960800171
