mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,77.1514415740967,91.25604629516603,67.44537353515622
mps-uncap,0.9,4324.590110778809,2429.88965511322,1397.091031074524
mps-uncap,1.0,12216.180777549744,6203.510046005249,8136.557817459106
mps-uncap,0.5,30.102849006652832,13.034701347351074,6.032085418701172
mps-uncap,0.6,41.67275428771975,20.568609237670902,11.435651779174814
mps-uncap,0.7,72.87318706512454,41.127872467041016,16.528725624084473
mps-uncap,0.1,0.07019042968750006,2.841758728027344,0.7317543029785295
mps-uncap,0.2,12.182712554931644,6.337070465087899,4.681873321533199
mps-uncap,0.3,15.737628936767583,8.149242401123047,5.01878261566162
mps-uncap,0.4,21.634340286254883,10.12353897094727,5.472683906555177
