mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,23.99454116821289,8.75997543334961,8.648920059204102
mps-uncap,0.9,30.607032775878906,8.321452140808105,8.282303810119629
mps-uncap,1.0,30.588626861572266,8.32509994506836,8.284330368041992
mps-uncap,0.5,25.851845741271973,9.279489517211914,7.715415954589845
mps-uncap,0.6,23.993468284606934,9.08656120300293,8.332443237304688
mps-uncap,0.7,27.410459518432617,8.789300918579102,8.250951766967773
mps-uncap,0.1,36.63840293884277,11.106443405151367,8.50956439971924
mps-uncap,0.2,25.850701332092285,10.048055648803713,8.1667423248291
mps-uncap,0.3,24.561357498168945,10.194206237792969,8.513736724853516
mps-uncap,0.4,24.055957794189453,9.981060028076174,8.18746089935303
