mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,22.951126098632812,8.198380470275879,8.013010025024414
mps-uncap,0.9,29.675960540771484,7.995486259460449,8.002996444702148
mps-uncap,1.0,29.835104942321777,8.018732070922852,8.028745651245117
mps-uncap,0.5,22.4912166595459,7.339715957641602,5.136847496032715
mps-uncap,0.6,22.39394187927246,7.648468017578125,6.248712539672852
mps-uncap,0.7,24.85191822052002,7.8372955322265625,6.309270858764648
mps-uncap,0.1,24.006366729736328,9.584903717041016,7.727980613708496
mps-uncap,0.2,22.39048480987549,9.078502655029297,7.464170455932617
mps-uncap,0.3,22.687911987304688,7.920503616333008,6.585240364074707
mps-uncap,0.4,21.99077606201172,7.411718368530273,5.844235420227051
