mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,181.00413322448733,265.1501655578614,192.51956939697268
mps-uncap,0.9,4505.445766448975,2885.0862312316895,1601.0021924972534
mps-uncap,1.0,13593.405787944792,7064.379358291625,9145.50175666809
mps-uncap,0.5,66.6845440864563,26.024842262268017,14.50298070907592
mps-uncap,0.6,92.98709154129021,38.43496322631834,32.20729351043703
mps-uncap,0.7,121.2838053703307,94.25656318664514,57.165038585663105
mps-uncap,0.1,24.236803054809535,10.801043510436983,7.8374624252319345
mps-uncap,0.2,25.6360459327698,13.375062942504856,10.674335956573469
mps-uncap,0.3,33.21952819824222,17.375125885009762,12.102115154266357
mps-uncap,0.4,49.94988441467285,24.11414146423329,12.446546554565431
