mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,250.55980682373047,356.9905757904053,237.19382286071777
mps-uncap,0.9,4624.875783920288,2924.6556758880615,1669.3360805511475
mps-uncap,1.0,13771.574974060059,7125.187397003174,9203.130960464478
mps-uncap,0.5,105.4379940032959,49.262046813964844,31.21805191040039
mps-uncap,0.6,194.58484649658203,65.2773380279541,73.49944114685059
mps-uncap,0.7,173.8884449005127,152.88758277893066,98.11544418334961
mps-uncap,0.1,56.746482849121094,34.05475616455078,25.816679000854492
mps-uncap,0.2,61.3710880279541,31.926393508911133,29.143095016479492
mps-uncap,0.3,70.5103874206543,36.79966926574707,25.6955623626709
mps-uncap,0.4,101.37438774108887,41.80908203125,28.830766677856445
