mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,0.010013580322265625,0.010013580322265625,0.010013580322265625
mps-uncap,0.9,0.017881393432617188,0.011682510375976562,0.011444091796875
mps-uncap,1.0,0.012636184692382812,0.015974044799804688,0.012636184692382812
mps-uncap,0.5,0.01239776611328125,0.009298324584960938,0.009298324584960938
mps-uncap,0.6,0.01239776611328125,0.009775161743164062,0.009298324584960938
mps-uncap,0.7,0.012159347534179688,0.009775161743164062,0.010013580322265625
mps-uncap,0.1,0.015735626220703125,0.013589859008789062,0.014066696166992188
mps-uncap,0.2,0.01239776611328125,0.011205673217773438,0.011920928955078125
mps-uncap,0.3,0.012636184692382812,0.011205673217773438,0.011444091796875
mps-uncap,0.4,0.01049041748046875,0.011205673217773438,0.011205673217773438
