mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,100.20470619201663,99.49276447296143,75.35805702209473
mps-uncap,0.9,4354.005670547485,2438.1958723068237,1405.2534103393555
mps-uncap,1.0,12245.45361995697,6211.561441421509,8144.548654556274
mps-uncap,0.5,52.70838737487793,20.779132843017578,11.855030059814453
mps-uncap,0.6,64.01681900024417,28.310823440551765,18.240356445312507
mps-uncap,0.7,97.48919010162355,49.06182289123535,23.346424102783203
mps-uncap,0.1,36.83876991271973,12.709331512451175,9.801340103149414
mps-uncap,0.2,35.74690818786621,14.820671081542972,11.719059944152832
mps-uncap,0.3,37.032127380371094,16.478347778320312,11.805152893066401
mps-uncap,0.4,43.390512466430664,17.820072174072266,11.716270446777347
