mode,load,0_densenet201-2,1_mobilenet_v2-32,2_resnet34-8
mps-uncap,0.8,20.371675491333008,5.903959274291992,3.3338069915771484
mps-uncap,0.9,20.365238189697266,6.516218185424805,3.4415721893310547
mps-uncap,1.0,23.09441566467285,6.867170333862305,3.568410873413086
mps-uncap,0.5,20.41482925415039,5.874395370483398,3.4110546112060547
mps-uncap,0.6,20.621061325073242,5.887508392333984,3.391742706298828
mps-uncap,0.7,20.587921142578125,5.884885787963867,3.393411636352539
mps-uncap,0.1,20.560264587402344,6.700754165649414,3.531217575073242
mps-uncap,0.2,20.046472549438477,6.221771240234375,3.386974334716797
mps-uncap,0.3,20.641088485717773,5.962848663330078,3.3283233642578125
mps-uncap,0.4,20.32923698425293,5.894660949707031,3.3888816833496094
