mode,load,0_mobilenet_v2-2,1_mobilenet_v2-2,2_mobilenet_v2-2,3_mobilenet_v2-2
mig,0.1,2.2287368774414062,2.252817153930664,2.2106170654296875,2.527475357055664
mig,0.2,2.210378646850586,2.191781997680664,2.197742462158203,2.5353431701660156
mig,0.3,2.2029876708984375,2.1734237670898438,2.207040786743164,2.5298595428466797
mig,0.4,2.2122859954833984,2.2211074829101562,2.2068023681640625,2.5284290313720703
mig,0.5,2.190828323364258,2.2132396697998047,2.162456512451172,2.5320053100585938
mig,0.6,2.2330284118652344,2.14385986328125,2.154111862182617,2.527952194213867
mig,0.7,2.193450927734375,2.1905899047851562,2.1750926971435547,2.5289058685302734
mig,0.8,2.1696090698242188,2.1936893463134766,2.1653175354003906,2.5365352630615234
mig,0.9,2.13623046875,2.2058486938476562,2.1529197692871094,2.529144287109375
mig,1.0,2.181529998779297,2.1533966064453125,2.189159393310547,2.5315284729003906
