mode,load,0_mobilenet_v2-2,1_mobilenet_v2-2,2_mobilenet_v2-2,3_mobilenet_v2-2
mig,0.1,13.016664981842036,14.057016372680664,13.370847702026365,12.730150222778326
mig,0.2,17.436957359313965,17.98875331878663,18.479766845703146,17.025279998779297
mig,0.3,16.975083351135268,17.043876647949205,17.203507423400875,18.306026458740224
mig,0.4,14.37101364135738,14.755563735961921,14.900045394897463,14.61863517761233
mig,0.5,13.497257232666003,12.549066543579107,14.562292098999036,14.04447078704834
mig,0.6,13.569669723510737,11.503720283508294,12.749669551849365,15.097653865814207
mig,0.7,17.68537759780883,19.995641708374027,16.285076141357422,16.180417537689216
mig,0.8,25.49085617065426,28.6650538444518,23.38023185729974,27.520313262939464
mig,0.9,31.018362045288107,37.26384639739999,33.90331268310541,50.01869201660157
mig,1.0,142.98734664916992,323.54341506958,707.2888684272768,142.64854431152344
