mode,load,0_mobilenet_v3_large-4,1_resnet101-2,2_vgg11-4
mps-uncap,0.8,0.008344650268554688,0.0095367431640625,0.007867813110351562
mps-uncap,0.9,0.00858306884765625,0.009775161743164062,0.00762939453125
mps-uncap,1.0,0.011205673217773438,0.01049041748046875,0.00858306884765625
mps-uncap,0.5,0.008106231689453125,0.011444091796875,0.009059906005859375
mps-uncap,0.6,0.009059906005859375,0.009298324584960938,0.008106231689453125
mps-uncap,0.7,0.008344650268554688,0.009059906005859375,0.008106231689453125
mps-uncap,0.1,0.011444091796875,0.01239776611328125,0.010251998901367188
mps-uncap,0.2,0.010967254638671875,0.01239776611328125,0.010251998901367188
mps-uncap,0.3,0.01049041748046875,0.011444091796875,0.0095367431640625
mps-uncap,0.4,0.009059906005859375,0.010728836059570312,0.009775161743164062
