mode,load,0_mobilenet_v3_large-4,1_resnet101-2,2_vgg11-4
mps-uncap,0.8,51.58281326293945,66.45679473876953,35.01629829406738
mps-uncap,0.9,127.05659866333008,86.1501693725586,43.23840141296387
mps-uncap,1.0,3274.8470306396484,280.99822998046875,252.90703773498535
mps-uncap,0.5,29.30927276611328,39.78705406188965,12.923479080200195
mps-uncap,0.6,25.94447135925293,41.49889945983887,18.106698989868164
mps-uncap,0.7,30.949115753173828,54.54206466674805,20.9653377532959
mps-uncap,0.1,20.203113555908203,34.10005569458008,4.557609558105469
mps-uncap,0.2,34.073829650878906,37.223100662231445,7.343769073486328
mps-uncap,0.3,26.502370834350586,44.3120002746582,11.636018753051758
mps-uncap,0.4,29.221534729003906,41.802167892456055,12.598037719726562
