mode,load,0_mobilenet_v3_large-4,1_resnet101-2,2_vgg11-4
mps-uncap,0.8,27.69818544387818,32.193870544433544,16.66890144348144
mps-uncap,0.9,97.43661403655992,47.766971588134815,27.595460414886453
mps-uncap,1.0,3181.3196659088135,176.02447986602772,228.61768722534183
mps-uncap,0.5,14.375767707824696,21.24059677124023,5.276024341583252
mps-uncap,0.6,14.022371768951421,22.25381135940554,6.4612603187561115
mps-uncap,0.7,15.43787002563473,29.844679832458397,9.436140060424792
mps-uncap,0.1,8.942070007324205,12.81592369079589,1.7640447616577126
mps-uncap,0.2,16.523265838623047,21.499004364013675,2.2004055976867645
mps-uncap,0.3,14.722604751586907,22.547600269317563,3.000545501708976
mps-uncap,0.4,15.52611351013184,23.27277421951297,4.304838180541998
