mode,load,0_mobilenet_v3_large-4,1_resnet101-2,2_vgg11-4
mps-uncap,0.8,16.18583202362061,23.56276512145998,9.57736968994141
mps-uncap,0.9,40.32611846923828,34.310102462768555,15.582561492919922
mps-uncap,1.0,2835.7695341110234,84.7565412521362,138.44223022460938
mps-uncap,0.5,10.383367538452156,18.250799179077152,4.427671432495117
mps-uncap,0.6,9.245657920837404,17.400741577148438,5.234742164611816
mps-uncap,0.7,10.21728515625,20.283079147338874,6.342744827270507
mps-uncap,0.1,9.948730468749996,13.989639282226562,2.345490455627441
mps-uncap,0.2,13.128566741943363,21.151876449584968,2.698493003845215
mps-uncap,0.3,12.799882888793944,20.939660072326664,3.3829212188720703
mps-uncap,0.4,11.950969696044924,20.060443878173853,4.013061523437498
