mode,load,0_mobilenet_v3_large-4,1_resnet101-2,2_vgg11-4
mps-uncap,0.8,4.446270465850831,9.934282302856444,2.8743362426757804
mps-uncap,0.9,4.537732601165771,9.884929656982422,2.918243408203125
mps-uncap,1.0,4.6978235244750985,10.060477256774902,3.002176284790039
mps-uncap,0.5,6.261143684387206,12.496337890624998,2.6624202728271484
mps-uncap,0.6,5.345780849456789,11.82926893234253,2.704248428344727
mps-uncap,0.7,4.626975059509275,10.505642890930174,2.73895263671875
mps-uncap,0.1,8.019838333129881,13.901586532592772,2.428345680236814
mps-uncap,0.2,8.100051879882812,14.161677360534673,2.5250911712646484
mps-uncap,0.3,7.790093421936034,13.946447372436522,2.5842666625976562
mps-uncap,0.4,7.6789093017578125,14.047253131866457,2.666473388671875
