mode,load,0_efficientnet_b5-32,1_squeezenet1_0-32,2_vgg19-8
mps-uncap,0.8,520.7741260528564,109.11941528320312,115.32378196716309
mps-uncap,0.9,955.1899433135986,160.97187995910645,124.11904335021973
mps-uncap,1.0,1574.2123126983643,336.8995189666748,560.2374076843262
mps-uncap,0.5,95.02434730529785,46.877145767211914,54.60977554321289
mps-uncap,0.6,85.88671684265137,55.46236038208008,55.01127243041992
mps-uncap,0.7,297.73807525634766,73.64845275878906,63.50135803222656
mps-uncap,0.1,28.67412567138672,8.446216583251953,10.786294937133789
mps-uncap,0.2,39.39485549926758,11.935234069824219,9.836912155151367
mps-uncap,0.3,67.4293041229248,31.409740447998047,31.13389015197754
mps-uncap,0.4,108.50071907043457,19.163846969604492,26.24344825744629
